stratified_fold,ID,Age,Gender,FamilyMembers,FinancialEducation,RiskPropensity,Income,Wealth,Wealth_log,Income_log,Wealth_Age_Ratio_log,Wealth_per_person,Income_per_person,Income_Wealth_Ratio_log,Age_bracket_Young,Age_bracket_Mid,Age_bracket_Senior,AccumulationInvestment,IncomeInvestment
2,3088,0.35443037974683544,0.0,0.25,0.37023890812675564,0.43638500539162933,0.13697018727405352,0.022700580742447605,0.4317605422812152,0.608773836073958,0.21530722012100414,0.033356555204075135,0.12457615718789208,0.1743015062487593,0.0,1.0,0.0,1,1
3,3092,0.07594936708860761,1.0,0.75,0.8839878451534842,0.6755360116816778,0.34028954442234544,0.03588828763379901,0.49827139551506283,0.785887475086062,0.6087730089763188,0.025930633693572694,0.1525083713270434,0.23035837157294026,1.0,0.0,0.0,1,0
0,3095,0.3291139240506329,0.0,0.5,0.8172263067958736,0.8591806212925494,0.6186976539273672,0.18072160389457878,0.740072786210206,0.9042928674955216,0.6730100305768127,0.1747706930780706,0.3317345431043914,0.1069280873930837,0.0,1.0,0.0,1,0
2,3096,0.2151898734177215,1.0,0.5,0.5443217551948818,0.5749268297058787,0.17269032997859057,0.020481736233579417,0.4170450965887179,0.6533537860438002,0.27855840002050464,0.019887863460873907,0.10366605151932246,0.21435602809362092,1.0,0.0,0.0,1,0
0,3097,0.5316455696202531,0.0,0.75,0.476993279614462,0.5165535232775933,0.1841440000616929,0.09456155133790507,0.6423749963524985,0.6657828295322619,0.40499259294625045,0.06846443585225219,0.08229995684372371,0.07444140325909376,0.0,0.0,1.0,0,1
4,3098,0.5189873417721519,1.0,0.0,0.1643685439037896,0.09217614875508759,0.012739409885561805,0.009881686393004485,0.3161581649811391,0.20894553256020218,0.08279348463898928,0.030157610420548788,0.028116755357442916,0.06181588187343194,0.0,0.0,1.0,0,1
3,3099,0.5822784810126582,0.0,0.25,0.48208880855626907,0.25969898641027384,0.23181702348969455,0.09879346659495944,0.6489549489172567,0.7105706903824329,0.3951146914169356,0.14368005003660217,0.20986896546782263,0.08680288042086884,0.0,0.0,1.0,0,0
4,3100,0.30379746835443033,0.0,0.5,0.305482770136986,0.17174219746953187,0.25356609530812435,0.0142116023473787,0.36561487351469923,0.728101502424638,0.17202248496747266,0.013827348730370292,0.15215209085022297,0.31913230375611884,0.0,1.0,0.0,1,0
1,3101,0.31645569620253167,1.0,0.25,0.364494696437731,0.18190701252299749,0.0600860269159476,0.0037341510911023386,0.19645003643766257,0.4551564034103991,0.05711242652524047,0.005858021271647007,0.05543662432800793,0.2914028735933532,0.0,1.0,0.0,1,0
0,3102,0.26582278481012656,1.0,0.5,0.2480986565842771,0.4200930022691607,0.0155189490675707,0.002416835921327294,0.15145721214879948,0.23547090050361882,0.04744028522377586,0.0024268974855807496,0.009439830283666295,0.17900149866389675,0.0,1.0,0.0,0,0
3,3103,0.7088607594936709,1.0,0.25,0.29454626537825,0.14625758355243132,0.39725184690806037,0.1466159870248006,0.7084543787325774,0.8164349091565893,0.4392080919482277,0.21301567223584672,0.3586393540189583,0.09721696417733325,0.0,0.0,1.0,0,1
4,3104,0.2784810126582279,0.0,0.75,0.817159295086763,0.8240880869988254,0.07697805416094258,0.19999084084914373,0.7554089295549511,0.5003376622896109,0.7416278510371106,0.14489291892447217,0.034114456712393215,0.015430631707649703,0.0,1.0,0.0,1,1
0,3105,0.45569620253164556,0.0,0.5,0.6536211199329691,0.6501357371281262,0.33197378256357013,0.1241713459443164,0.6833794973396203,0.7810128475312543,0.5011257811305057,0.12011098763292703,0.19915848630901456,0.0962667222865961,0.0,1.0,0.0,0,0
2,3106,0.35443037974683544,1.0,0.25,0.3548559753965994,0.437882591698218,0.1545873802536805,0.02837244986506182,0.4639657301193475,0.6319943878497389,0.2504271201622164,0.0415799313689948,0.1404187506068813,0.16302877325273998,0.0,1.0,0.0,1,0
0,3107,0.6075949367088608,1.0,0.25,0.31015328109586293,0.14990015547238034,0.1346616617862545,0.03248811480775292,0.48369861208054854,0.6055222963933583,0.1893197536486499,0.04754704031683354,0.12250017205547811,0.13506169773638818,0.0,0.0,1.0,1,1
1,3108,0.45569620253164556,0.0,0.0,0.8409123055757357,0.9357950793444494,0.41955779253704706,0.10106910374985095,0.6523792243778684,0.8272374806154653,0.4533900098674678,0.2945743020691926,0.7597949789168378,0.13463437642493173,0.0,1.0,0.0,1,1
2,3110,0.6075949367088608,0.0,0.0,0.19774783933364,0.0964600593214031,0.0506536742591104,0.014401535804727887,0.3674565103029858,0.4246710294384137,0.09934265435846362,0.04326384440369865,0.09630699155963683,0.12151953098634956,0.0,0.0,1.0,0,0
0,3111,0.6455696202531646,1.0,0.75,0.17392266315954474,0.10002907745649471,0.2108446973424224,0.12570599808117963,0.6852317003212043,0.6920830334735649,0.42546011134522094,0.09104186980582422,0.09430550992789799,0.06531470011297322,0.0,0.0,1.0,0,1
1,3112,0.569620253164557,1.0,0.25,0.2652407826483997,0.254710938749827,0.13427699938424467,0.05146088307305428,0.5514669377811289,0.6049753560436991,0.2717577201168083,0.07505476430738858,0.12215425712761979,0.09516816747800418,0.0,0.0,1.0,0,1
1,3113,0.20253164556962028,1.0,0.0,0.5429074240912719,0.536691498516237,0.1387948153887166,0.03706700197721601,0.5030148426483287,0.6113071247863884,0.40571076175611126,0.10898703027429388,0.2548321622854065,0.1254566269936653,1.0,0.0,0.0,1,0
2,3114,0.5316455696202531,0.0,0.25,0.7674820369517428,0.7356629241298368,0.07404445173259051,0.25171222779018015,0.7902660388085233,0.49318432352511477,0.6381375825004663,0.3653897666744614,0.06798900139485009,0.011233992974632586,0.0,0.0,1.0,1,1
3,3115,0.7721518987341772,1.0,0.75,0.21426741051901887,0.16905205158891518,0.32005781887479207,0.25766363437728135,0.7938100727864368,0.7738152006666827,0.5520792681127351,0.1867014537664245,0.14341149072906373,0.049569863940545696,0.0,0.0,1.0,1,1
4,3116,0.5189873417721519,0.0,0.5,0.5451840777529939,0.5293343739097252,0.20768454053092095,0.0469812954038358,0.5379683997164656,0.6891438435624518,0.27197732293184634,0.045501506106789484,0.12464552123167275,0.1411101573362458,0.0,0.0,1.0,1,0
2,3117,0.7468354430379747,0.0,0.75,0.18467444781766926,0.16881260637391804,0.7421132495665512,0.13482978225338355,0.6958018610148582,0.9404997843187487,0.40922096413282266,0.09765594249276519,0.24820136099244028,0.13341179894243474,0.0,0.0,1.0,0,1
4,3118,0.7341772151898734,1.0,0.25,0.31426839550848806,0.27814744385022455,0.03594251864607803,0.0869378603065521,0.6297537942015369,0.36539498976611196,0.3221582163199302,0.12649116431565924,0.0337251186602278,0.017772057346009486,0.0,0.0,1.0,0,1
1,3119,0.6455696202531646,1.0,0.5,0.6413269794228507,0.5073326316120693,0.330950026363872,0.17715889725874062,0.7370602400816826,0.7804044794335628,0.5042927629457039,0.17132709260017978,0.19854473158086378,0.07142502879034089,0.0,0.0,1.0,1,1
0,3120,0.35443037974683544,0.0,0.25,0.4880349468212016,0.38622422385661065,0.09256096951763676,0.03695114203222911,0.5025550767395192,0.5345797175699439,0.2965043918566548,0.05401777349274808,0.08464032962535811,0.092679039495287,0.0,1.0,0.0,0,1
3,3121,0.30379746835443033,0.0,0.0,0.612930070776901,0.459080588188204,0.02754618785023589,0.02819155501860224,0.46303698113758474,0.3216115981290648,0.27523345205695043,0.0832508444086957,0.05474730466355003,0.04372796777466684,0.0,1.0,0.0,0,0
4,3122,0.45569620253164556,0.0,0.5,0.5640166480285915,0.5310635794072038,0.30930488560281255,0.09339416321308126,0.6405087961115619,0.7670912816752908,0.4355913645086705,0.09036272823506045,0.18556819723850054,0.11388549675679589,0.0,1.0,0.0,0,0
1,3123,0.379746835443038,1.0,0.25,0.2775543385595223,0.4694456217279695,0.1647331277099658,0.04868371639855801,0.5432400881307202,0.644243294864538,0.3360379770275442,0.0710282810188363,0.14954250556986265,0.11619501077651502,0.0,1.0,0.0,0,0
4,3124,0.45569620253164556,0.0,0.25,0.5963793083643818,0.525220114727449,0.2547349171581356,0.113823839161918,0.6702668242151228,0.7290017182555553,0.4807219007774138,0.16547188000393773,0.2304783140643109,0.08340430668762365,0.0,1.0,0.0,0,1
3,3125,0.6582278481012658,1.0,0.0,0.2610391978096172,0.12102934798077535,0.36808707982089595,0.05310006087423625,0.5561222730488078,0.8013743768381715,0.2524673610029939,0.1554781856709616,0.6672229584490407,0.1907129240528239,0.0,0.0,1.0,1,1
3,3126,0.379746835443038,0.0,0.25,0.6491790543566933,0.5703696824673187,0.25863600539717024,0.04169999835894783,0.5203487325823467,0.7319774624791028,0.3063135944283355,0.06090291683501325,0.2339864413201171,0.17752811594090376,0.0,1.0,0.0,1,1
2,3127,0.40506329113924056,0.0,0.75,0.6892657136783593,0.680300173555982,0.06809995056341724,0.04356470799921365,0.5268048702859234,0.4778589455111467,0.3026127112974153,0.0314954740398675,0.030122555568155487,0.06298932718121873,0.0,1.0,0.0,0,0
2,3128,0.44303797468354433,0.0,0.25,0.5994292954905189,0.5462076685050398,0.15728893385493084,0.04694344555670062,0.5378490985865515,0.6353295218151523,0.30006576019190745,0.0685051442094244,0.14284817369112124,0.11537794521926031,0.0,1.0,0.0,1,1
1,3129,0.5443037974683544,0.0,0.5,0.49705666650020947,0.3784266099938844,0.12511543418704044,0.049351776864328074,0.5452600106260655,0.5914888108079488,0.2723279147532764,0.04779273912835486,0.07514430264790571,0.09309119601947057,0.0,0.0,1.0,1,0
0,3130,0.6329113924050633,0.0,0.25,0.5862955939602346,0.33204757224331827,0.23668782600875038,0.026391845982964755,0.45347514756205964,0.7146317125093581,0.15699590089888382,0.038708346992824036,0.21424912659921438,0.2226470337437935,0.0,0.0,1.0,0,0
3,3131,0.44303797468354433,0.0,0.25,0.37212628615449306,0.45146030441761614,0.12835235311239443,0.04265174622243309,0.5236780822793715,0.5963577916274654,0.28260374761523516,0.06228281128010767,0.11682640710379376,0.10650444765351004,0.0,1.0,0.0,0,0
0,3132,0.4177215189873418,0.0,0.5,0.2075000537703003,0.14302609064706992,0.1523030083205302,0.020110794276447824,0.4144402782404544,0.6291304672226727,0.17540048284992174,0.019529322600956155,0.09144359556188299,0.20093312069625283,0.0,1.0,0.0,1,1
0,3133,0.5822784810126582,0.0,0.5,0.35377502604787525,0.3191377819622315,0.2643114428857506,0.06196355936404807,0.579094272389111,0.7362295394385122,0.30143203534229374,0.05998289248148759,0.15859406197902942,0.13745972539280701,0.0,0.0,1.0,1,0
4,3134,0.6835443037974683,0.0,0.0,0.7068717920377243,0.6055494240381807,0.6241075985404188,0.44272551066446914,0.876010172099606,0.9060243680861165,0.6552205171594289,1.0000000000000002,1.0,0.06238111457731975,0.0,0.0,1.0,1,1
2,3135,0.5569620253164557,0.0,0.75,0.35876628747268985,0.5142764541627568,0.15885273145755502,0.06313474238550056,0.5818864183914652,0.637235092947991,0.3132499373510955,0.04568231005810369,0.07092813143404691,0.09223554526439372,0.0,0.0,1.0,0,0
0,3136,0.9113924050632912,0.0,0.5,0.4597320880144867,0.3721953944704467,0.5531596334238453,0.42799269332012785,0.870865612042243,0.88203929179034,0.583288054852406,0.3329229843177743,0.3317345431043914,0.06238111457731975,0.0,0.0,1.0,1,1
0,3137,0.4810126582278481,1.0,0.0,0.6879706393440166,0.29994365247167937,0.03597967618947132,0.03497889388864169,0.49450820449367017,0.36556903534046337,0.23516867768032254,0.10293213094070572,0.0699152519088123,0.04476271973560385,0.0,0.0,1.0,0,0
0,3138,0.5316455696202531,0.0,0.0,0.7456908726620544,0.4106938674855691,0.3482982739891901,0.10642813852182426,0.6601519150837696,0.790473010448514,0.4309640568793776,0.31011392678835714,0.6316320438917006,0.11279540847931266,0.0,0.0,1.0,0,1
1,3139,0.45569620253164556,1.0,0.25,0.4218138435471469,0.43592031335261516,0.22351856956903904,0.06585984996369507,0.5881919009814801,0.7034572132116615,0.36072623444484797,0.09593114889388404,0.20240642409569845,0.1162169250973223,0.0,1.0,0.0,0,0
3,3140,0.5443037974683544,0.0,0.25,0.3160538025565286,0.23189168451478467,0.07580692521718038,0.03127022972459722,0.4781205812775512,0.4975124016626641,0.1994632538375298,0.04578128603937628,0.06957393895331337,0.09068193589366061,0.0,0.0,1.0,1,0
3,3141,0.3291139240506329,1.0,0.75,0.22903343554264494,0.39195296690441134,0.13676534075437385,0.007131928675789899,0.27364887714983893,0.6084874273807015,0.09425392778552946,0.005084387797107679,0.06099687987196433,0.3251940898158284,0.0,1.0,0.0,1,0
1,3142,0.6075949367088608,1.0,0.25,0.7143346365684444,0.6406730205414921,0.42639641745108114,0.16452286920861542,0.7258684671724213,0.8304364155079543,0.500899647610067,0.23897801814952258,0.38484815936144845,0.0937720962691581,0.0,0.0,1.0,1,1
1,3143,0.6455696202531646,1.0,0.75,0.20594904880025872,0.2667817448947008,0.07511685928930877,0.044776112535612284,0.5308572275220621,0.49582889501219596,0.22785732797235636,0.032373653258687754,0.03327759939752753,0.0667510982258638,0.0,0.0,1.0,1,1
1,3144,0.4810126582278481,1.0,0.0,0.4621918169973979,0.4936653239303507,0.13118942031489633,0.04322862991202077,0.5256612843299905,0.6005304836096355,0.270588762692962,0.12685393911891218,0.24115357204862414,0.10717191155792263,0.0,0.0,1.0,0,0
1,3145,0.44303797468354433,1.0,0.25,0.3191236104820294,0.1172919324733961,0.02170200308866677,0.009839499403083124,0.3155879257098688,0.28431006291214,0.09495483434801905,0.01470987851692397,0.020919066168564964,0.08925148393237038,0.0,1.0,0.0,0,0
2,3146,0.3924050632911392,0.0,0.25,0.43744572084660616,0.5748882097378004,0.0788724300901606,0.04060711434747004,0.5164338102447951,0.5048253097794467,0.29541351227212376,0.05931839572976144,0.07233065209045834,0.07552060064002741,0.0,1.0,0.0,1,0
0,3147,0.4177215189873418,0.0,0.5,0.23936073843721828,0.19104621483904502,0.16110814740613064,0.02665264292412854,0.45489845627012604,0.6399520241715301,0.21481327075214876,0.02585246829665637,0.09672238727753395,0.17452824044950366,0.0,1.0,0.0,1,0
4,3148,0.2151898734177215,0.0,0.5,0.2300933076576186,0.28201243943203647,0.14003387176497012,0.013646118328715293,0.35999633693719507,0.6130094000984203,0.21353257528414585,0.01328076961624382,0.08408809376025936,0.23915664179726456,1.0,0.0,0.0,1,0
0,3149,0.45569620253164556,0.0,0.25,0.7096587721590459,0.605061967071048,0.32799086689503565,0.05127841820153868,0.5509398294037523,0.7786355774167055,0.31140113029326133,0.07479021707561732,0.2963551100184522,0.18113767604497738,0.0,1.0,0.0,1,0
4,3150,0.36708860759493667,1.0,0.5,0.22122734760363433,0.3857103337286239,0.18675521252953942,0.041287375187054456,0.5188824203760926,0.6685120245840708,0.31071073068021066,0.039997941434261365,0.11209812564896003,0.14346791722885402,0.0,1.0,0.0,1,1
4,3151,0.5949367088607594,0.0,0.25,0.6316609954942292,0.5290735999945455,0.10051402329891743,0.04913634891568243,0.5446115687974843,0.5500393548149045,0.2563376462130709,0.07168453160789662,0.0917922634006134,0.07839696459495005,0.0,0.0,1.0,1,0
1,3152,0.5063291139240507,1.0,0.25,0.3403117187214086,0.2779272103664451,0.04042288062245572,0.010325595532149939,0.3220326479564179,0.38536493802959604,0.08790307856245123,0.015414646422390967,0.03775416876166761,0.13166700007100135,0.0,0.0,1.0,0,0
4,3154,0.7468354430379747,1.0,0.5,0.2757537903852838,0.1776109442126414,0.22071799050848084,0.022956480227974235,0.43336984650842303,0.700998615009991,0.1229619753418361,0.02227987337716344,0.1324592385505063,0.23162432879736697,0.0,0.0,1.0,0,1
0,3155,0.2911392405063291,0.0,0.25,0.3421445538567166,0.460265450581326,0.1957152963046132,0.04254291923574618,0.5233010496686271,0.6776050058216291,0.36110822444741686,0.062125028152698575,0.1774038056561587,0.1451583147776434,0.0,1.0,0.0,1,1
3,3156,0.7468354430379747,0.0,1.0,0.9034515146362545,0.8972356401175364,0.7056282582143161,0.9006948437040477,0.9840735283409165,0.9304576346462313,0.632873035202275,0.19950758118132914,0.19808145172526964,0.06238111457731975,0.0,0.0,1.0,1,1
2,3158,0.36708860759493667,0.0,0.5,0.5371209698770603,0.5530336227066965,0.16765632829879618,0.05725369248734644,0.5673192459340886,0.6476383201562403,0.3756313139356572,0.05543048289932838,0.10064810414727825,0.10397704197507564,0.0,1.0,0.0,0,0
0,3159,0.5063291139240507,1.0,0.5,0.6080869288959634,0.5924566967822317,0.07359664418616445,0.061300672728963466,0.5774909708285251,0.4920696483984923,0.3256951730008897,0.05934216705368998,0.04425813955461265,0.049554604210260964,0.0,0.0,1.0,0,0
3,3160,0.620253164556962,1.0,0.5,0.4670951428384416,0.461807015868679,0.08078551426079204,0.01699272450345315,0.39058434138889886,0.5092578802399347,0.1121265923512544,0.01651549416715493,0.048567957653556086,0.14906250723791778,0.0,0.0,1.0,0,1
2,3161,0.3924050632911392,1.0,0.5,0.43739257037451684,0.2631400257569106,0.14846689624830314,0.03260921214849382,0.48424225874773297,0.6242274390426982,0.25682997292170767,0.03160990126104311,0.08914379808789455,0.14424931915576109,0.0,1.0,0.0,1,0
0,3162,0.5443037974683544,0.0,0.5,0.6430725578857333,0.5274031496774213,0.10681495638118801,0.09102560564739537,0.6366507392772487,0.5614959819075118,0.3918160323260131,0.08807335478986547,0.06417293584780934,0.04791420688645424,0.0,0.0,1.0,1,1
1,3163,0.6708860759493671,0.0,0.5,0.23171798666703025,0.24978043466361424,0.05565718498399087,0.011696494062403032,0.3388654035655574,0.441415549017653,0.07586991679925593,0.011396323956967425,0.03350320795170835,0.1495482728844521,0.0,0.0,1.0,0,0
0,3164,0.36708860759493667,1.0,0.25,0.29856247560038135,0.2129839378366534,0.26354023198265225,0.025131953748463637,0.44640570369042776,0.7356569938666762,0.22546281633783655,0.03688168852317504,0.23839665967432588,0.24349204238419614,0.0,1.0,0.0,1,1
2,3165,0.3417721518987342,0.0,0.25,0.4492608427178955,0.31310728838234875,0.16264881478519683,0.028118079007364363,0.46265811992060557,0.6417870740638818,0.25491350428116727,0.04121113103121914,0.14766814781813425,0.16959780932331409,0.0,1.0,0.0,1,0
2,3166,0.4683544303797468,1.0,0.5,0.11298863010298105,0.08492903830568939,0.022029645015843504,0.000896662321667323,0.07456594267019062,0.28659476783394866,0.010774641589036155,0.0009575453695217974,0.013343074457409062,0.30870996298035075,0.0,1.0,0.0,0,0
4,3167,0.5822784810126582,1.0,0.5,0.5328753375110429,0.17059032552817557,0.062077914718813514,0.06639641404856214,0.5894032883806446,0.4610430164314978,0.3144692841212885,0.06426755076810005,0.03735251624804677,0.03947930858488726,0.0,0.0,1.0,0,0
1,3168,0.4683544303797468,1.0,0.5,0.31663209536269066,0.29719689857915166,0.092718788577324,0.015351083254213898,0.376344087680473,0.5348983423555596,0.13036070914209089,0.014928735231255175,0.05572210581524903,0.17434526935120104,0.0,1.0,0.0,1,0
2,3170,0.4810126582278481,1.0,0.5,0.3209935551279846,0.2677675590106311,0.05323562883658606,0.020890125768147274,0.41986234339083806,0.4334855599571682,0.16223230889934254,0.02028259997447198,0.03205145456023624,0.09528359721581678,0.0,0.0,1.0,1,1
2,3172,0.4177215189873418,1.0,0.5,0.34066066460094224,0.41433255144174463,0.1745432827683642,0.024385519148458795,0.44205734650885165,0.6554173421557489,0.20175965100563226,0.023661137571078045,0.10477692004065509,0.19423746810057693,0.0,1.0,0.0,1,0
0,3173,0.31645569620253167,0.0,0.5,0.4645539504992619,0.6396732394470467,0.1655713811221621,0.08636731031778223,0.6287658557072656,0.6452227230327395,0.49930270301333,0.08357079264740648,0.09939815207081593,0.07355811551648639,0.0,1.0,0.0,1,1
4,3175,0.4683544303797468,0.0,0.25,0.5244544016707153,0.14514837637929942,0.03215516495185256,0.05768978721554951,0.5684485193539646,0.3468149630661471,0.3288509088346019,0.08408575933771038,0.030319269341275098,0.02478373520282475,0.0,1.0,0.0,1,0
0,3176,0.40506329113924056,0.0,0.25,0.456384203606641,0.14871606429773754,0.05211879993048543,0.012112865169908853,0.34363059834552473,0.42972013412259724,0.12148501903850224,0.018005924574566862,0.048271945031286685,0.1398621852261742,0.0,1.0,0.0,1,0
0,3177,0.3291139240506329,0.0,0.5,0.7008904765966286,0.7307913047935591,0.2858906211096629,0.23389468876590871,0.7791350266151391,0.7516226955050606,0.7404945690026256,0.2261661289615426,0.17153105095007593,0.048888676547375436,0.0,1.0,0.0,1,1
0,3178,0.35443037974683544,0.0,0.25,0.2019911955337497,0.22954734281554154,0.030487093571459817,0.01599185173135083,0.38206161390095067,0.3380537197222372,0.16730565698438796,0.023629884673756072,0.02881922465742706,0.07761872749002646,0.0,1.0,0.0,1,1
0,3179,0.3291139240506329,1.0,0.75,0.37312826911607555,0.2608469456617494,0.2765229599497976,0.08190843242930373,0.6208163691711347,0.7450846199955344,0.47803547526743856,0.05929185498027603,0.12383671879180516,0.11562312342241814,0.0,1.0,0.0,1,1
3,3181,0.6455696202531646,0.0,0.25,0.4851960916844778,0.4401812536960386,0.28226134217884247,0.1322522061924966,0.6928891647821352,0.7491148315707404,0.4367793686554859,0.19219030225973965,0.25523197149348575,0.08009698792555887,0.0,0.0,1.0,1,1
2,3182,0.430379746835443,1.0,0.25,0.6310719326373033,0.2980932612086041,0.07816868265348058,0.02740372727545674,0.4589248353577823,0.503169847655547,0.21451615641862615,0.04017542606720357,0.07169779392049502,0.10298562519886235,0.0,1.0,0.0,0,0
0,3183,0.24050632911392406,0.0,0.0,0.5427480737123431,0.5931470133580684,0.19319612524101604,0.02075475858633281,0.4189342765780363,0.6750897391220038,0.26213531412304975,0.06168632195501225,0.35267497236838724,0.22717643601157733,0.0,1.0,0.0,1,0
0,3184,0.3924050632911392,1.0,0.5,0.29380259236906164,0.40166582371557946,0.1453837960216154,0.05465435289262347,0.5604090190438216,0.6201983365139364,0.35268552833024835,0.05291804278412291,0.08729544069377045,0.09654263373699819,0.0,1.0,0.0,0,0
1,3186,0.3924050632911392,0.0,0.5,0.37264334994301745,0.581944346750666,0.1347672112496617,0.047693782143723655,0.540196888339312,0.6056721144238888,0.32573487192355827,0.04619017344001533,0.080930664487754,0.10135362975646052,0.0,1.0,0.0,0,1
1,3187,0.6708860759493671,0.0,0.25,0.39595624855233347,0.17962397388492965,0.15203343160974306,0.08381917958755065,0.62427379350822,0.628789792294931,0.33247205470061925,0.12196953588308873,0.13812206406744962,0.07023792081520333,0.0,0.0,1.0,0,1
0,3188,0.3291139240506329,0.0,0.5,0.593411849953174,0.5127746541222673,0.31807565624398704,0.04399912855190979,0.5282704962737542,0.7725925154964755,0.3437837059723101,0.04261903717343972,0.19082638463910861,0.19575510971320303,0.0,1.0,0.0,1,1
3,3192,0.40506329113924056,0.0,0.25,0.48872501690515163,0.2426468426566806,0.18895316722381952,0.02371869395643505,0.4380650411902204,0.6707809261340438,0.20219566139394454,0.03483266964820308,0.17132283340378993,0.2073706432469266,0.0,1.0,0.0,1,1
0,3194,0.20253164556962028,0.0,0.5,0.48886677436341613,0.508057535142057,0.43763118293996256,0.0984363436968801,0.6484105175036257,0.8355837434415735,0.6365003358260624,0.09523634172570268,0.26250142778693236,0.14143514021784395,1.0,0.0,0.0,1,0
3,3196,0.5949367088607594,0.0,0.75,0.7777791760055872,0.7549771589638005,0.2287997258753747,0.14611856770480885,0.7079410857490751,0.7080132623579392,0.47793235047516197,0.10583948192265209,0.10237870913741066,0.06140511389329842,0.0,0.0,1.0,1,1
2,3197,0.189873417721519,1.0,0.25,0.5776304822289995,0.78509123203722,0.5070749246414324,0.12036980080526906,0.6786920550043223,0.8647720749968063,0.7040461843456551,0.1749625617863835,0.4573998302516879,0.13602918399763292,1.0,0.0,0.0,1,0
0,3198,0.4683544303797468,0.0,0.5,0.31123956237299427,0.20467233346791674,0.08030671598423554,0.02263053366335274,0.43131705258303565,0.5081576477919049,0.17579195139176415,0.021964823652213698,0.048280912059933644,0.12131223242491153,0.0,1.0,0.0,1,0
1,3199,0.569620253164557,0.0,0.5,0.5516538652041132,0.4716350435971878,0.2435088778547942,0.16009992087949226,0.7217485717793839,0.7201843565047618,0.5094940844570982,0.154838421144331,0.14612266239270316,0.05979022471547636,0.0,0.0,1.0,0,1
3,3200,0.9873417721518988,0.0,1.0,0.0,0.04796689151751733,0.11758725180343049,1.0,1.0,0.579687123543299,0.5636534105767809,0.19950758118132914,0.04141936339183478,0.013152606540200219,0.0,0.0,1.0,1,1
0,3201,0.569620253164557,1.0,0.5,0.5919239740074871,0.4476159839602234,0.3452909493692014,0.21148496016504337,0.7638727532943893,0.7887633505492118,0.577216040944579,0.20450558825266996,0.20714229543753493,0.06347462908683976,0.0,0.0,1.0,1,0
3,3202,0.5569620253164557,1.0,0.75,0.21302878242566348,0.18930149449522626,0.17113734663655714,0.04392814285965302,0.5280319690147885,0.6516078335660387,0.24853839591769147,0.03175893759167285,0.07645171750745651,0.12896768122460464,0.0,0.0,1.0,1,0
0,3204,0.379746835443038,1.0,0.25,0.17970951595710766,0.2531811647256745,0.17920488559939507,0.013334679982597514,0.35681120907032765,0.6605170261946273,0.13809846042297563,0.019777376381970125,0.1625565070947033,0.27657783905739536,0.0,1.0,0.0,1,0
1,3205,0.4810126582278481,1.0,0.5,0.3699739239249615,0.5375967837493926,0.035858416429171355,0.03739705666711487,0.5043170477412143,0.3650004986463492,0.2460124428959203,0.03623768158584987,0.02163359698801684,0.0419288086590293,0.0,0.0,1.0,1,1
4,3207,0.620253164556962,0.0,0.5,0.4838971010328171,0.43215680213671565,0.253438753575987,0.12920574099179732,0.689373315086416,0.7280031811358376,0.44040316029184673,0.1249770759650408,0.15207574787890493,0.07464309444795751,0.0,0.0,1.0,1,1
0,3208,0.5822784810126582,0.0,0.25,0.3282357102141465,0.3157494093028921,0.18001796841765216,0.039968700719979995,0.5140995086145222,0.6613934247629444,0.22617271137898143,0.058392789850258746,0.16328768717092257,0.14305488180994375,0.0,0.0,1.0,1,0
2,3209,0.620253164556962,1.0,0.5,0.3146068744383726,0.36405223323723207,0.33691214130277003,0.060015709753680965,0.5743342332990209,0.7839218971094354,0.28408898656072024,0.05810016214897971,0.20211909453427615,0.16624254105789024,0.0,0.0,1.0,0,0
3,3210,0.6329113924050633,1.0,0.5,0.6777313273383416,0.4760363479988313,0.08302331762910968,0.13074111671220243,0.6911553842939675,0.5143218065800961,0.4385823271745189,0.12646112197414622,0.049909548940995176,0.02648654603029958,0.0,0.0,1.0,0,1
2,3212,0.4177215189873418,0.0,0.25,0.5417471471075277,0.4721963529803943,0.1956913059206718,0.05781272338593144,0.568765359198473,0.6775812003733945,0.3516290638264031,0.0842639987066857,0.17738223185043445,0.11608114300124771,0.0,1.0,0.0,1,0
3,3213,0.5569620253164557,1.0,0.0,0.2747922710833579,0.24829769502314944,0.3036416526216189,0.1436418516091871,0.7053592957835173,0.7634575108322872,0.48908401414557895,0.41802274999820244,0.5513154240294645,0.0794094391950601,0.0,0.0,1.0,0,1
3,3215,0.5822784810126582,1.0,0.5,0.6359288238908838,0.5207265050704177,0.12766061907359855,0.04725625929847169,0.5388322840600925,0.595327141530716,0.2533594158306006,0.04576727758217455,0.076670173024665,0.09789580711225966,0.0,0.0,1.0,0,0
0,3216,0.6582278481012658,0.0,0.75,0.558564407791694,0.6576828755906701,0.17662347292686603,0.06433810213775493,0.5847030020110672,0.6577090125500197,0.28600354291555624,0.0465546573999224,0.07891846883279824,0.09877999760257389,0.0,0.0,1.0,1,1
1,3217,0.7594936708860759,1.0,0.75,0.4990912006017772,0.4781338806705392,0.19412841627549476,0.24274787112427693,0.7847673484637565,0.6760242558412622,0.5415006034748971,0.17588862210857703,0.08678929424225676,0.032650264546531936,0.0,0.0,1.0,1,1
