ID,Age,Gender,FamilyMembers,FinancialEducation,RiskPropensity,Income,Wealth,IncomeInvestment,AccumulationInvestment,stratified_fold
2595,47,1,3,0.5182559929659325,0.3660395432044262,46.01354423313328,69.82259284299487,0,0,4
2596,57,0,2,0.5521143811730436,0.4253375768418384,72.4010506326693,115.10004637944739,1,0,-1
2597,72,0,2,0.3925572359985421,0.2448891270299978,40.43872372013961,54.263907346084906,0,0,1
2598,60,0,2,0.3613855304015382,0.28718515211917783,27.33921412171541,58.46957911749442,0,0,4
2599,69,1,3,0.7098306737119755,0.6598516440598382,90.75001581994984,166.3839997020851,1,0,0
2600,84,0,3,0.12432640862237723,0.09954797082730808,26.58713271968249,149.8294348391961,0,0,4
2601,74,0,4,0.7020167581128204,0.6361876994587375,56.519102599675186,434.3893837803675,1,1,4
2602,60,1,4,0.5354532642228825,0.3347464406350725,111.98600611154224,231.22139680488348,1,0,3
2603,67,0,3,0.4999756278245561,0.4835584322571677,73.65534050596962,168.7513519264364,1,1,4
2604,38,0,3,0.7258275018876931,0.6743782354597743,120.89923071003275,269.1114855350276,1,1,-1
2605,45,1,3,0.12569267572478837,0.23657294154503275,18.945251951909384,19.928212889227837,0,0,-1
2606,83,1,3,0.4875006957591677,0.26244776563565886,128.1317558325341,524.0789383039291,1,1,4
2607,60,1,2,0.4138601594415486,0.45220246781748386,84.33260667162793,66.0704889610458,0,1,4
2608,55,1,2,0.4164207738960296,0.35417071953764545,50.3199177575038,46.241042852806686,0,1,-1
2609,60,1,3,0.3081466603345774,0.4032306910907016,25.09979452944182,65.57881220046723,0,1,2
2610,52,0,3,0.2367419797515315,0.27143872712138706,33.86961764553808,20.090754658478804,0,1,3
2611,52,1,2,0.2824717180414305,0.3144616704725465,17.323681239977326,33.47697279314764,0,0,1
2612,51,1,3,0.4644982511350899,0.5338013210328615,75.66192204488426,143.0168946797357,1,0,1
2613,46,1,3,0.4350656487257836,0.38093405035117733,36.51728346111141,33.68982744926785,0,1,0
2614,44,0,2,0.5500870871548265,0.5250951711443119,37.2707030999451,63.518307844536594,0,0,2
2615,54,1,3,0.5935282508954699,0.3680655218030627,100.52780506145137,76.20666572648724,0,1,2
2616,47,0,3,0.24646845067035833,0.2782882857613415,88.22596823021692,45.7891482041449,1,1,2
2617,65,1,2,0.3833683680879307,0.16008914034244237,27.01420863107166,52.86641852443241,1,0,2
2618,58,0,2,0.5083735916904438,0.29186168653150407,55.353818577930525,97.00789316877507,1,0,-1
2619,62,0,3,0.3383386291384267,0.31276885891292966,70.68715076184807,79.68933519566048,0,0,-1
2620,53,1,3,0.6829992466380127,0.4009968064474931,74.44753913253885,85.64828594648152,0,0,-1
2621,53,0,4,0.6430082629366168,0.47442325337484637,214.4570312400113,199.29988327485094,1,1,1
2622,72,1,2,0.30992394829411973,0.15194230062189523,36.28241064275429,50.48165423983952,1,0,3
2623,68,1,3,0.39936310166195865,0.36012113886696023,90.95244391646163,133.91270591336058,1,1,1
2624,55,1,3,0.49845595992934383,0.44322797887468507,30.734619163783115,80.7183188695491,0,0,0
2625,89,0,4,0.1577095353324828,0.1810962844223311,32.22336359849909,23.930106449485706,1,0,2
2626,60,1,2,0.19366145373252427,0.17864695201509004,45.39078801464833,96.36372367177736,1,0,-1
2627,60,0,3,0.5016852045221363,0.28587849320711345,99.20582941521292,225.0559631117151,1,0,0
2628,69,1,3,0.39796254902791683,0.3305894766373008,83.39504352827628,167.80806907695026,1,0,3
2629,68,0,3,0.2676671204153819,0.15073089887407512,125.75822575273345,105.36878473590718,1,0,0
2630,68,1,1,0.6479714486590498,0.37902961632257753,41.91876185169491,144.01133058005763,1,1,-1
2631,63,0,2,0.5682728459957933,0.5215752272545722,42.18004423956809,205.24552385423408,1,1,-1
2632,49,1,1,0.40995712092559106,0.18811924172854042,63.354813938747725,71.30633437979809,0,1,3
2633,54,0,3,0.5140080417021471,0.42322527423990636,39.38274442671687,59.69751441805271,0,1,0
2634,80,0,2,0.4124716201741336,0.5883576706984112,219.3911455444747,451.70783537698316,1,1,1
2635,31,0,2,0.36979523067771736,0.5475687252660437,23.93370224602097,77.45608056547808,0,0,-1
2636,49,1,3,0.2438641249540263,0.25008166536085535,30.994715942291126,38.56940899327866,0,0,3
2637,52,1,3,0.2993502431924145,0.2562817082146168,95.49612495089099,21.65880808808227,1,1,3
2638,58,0,1,0.5023569804003121,0.228257059893327,20.080913559823998,59.374963507898094,0,1,2
2639,37,1,2,0.28368177052782934,0.2791123914058857,47.130606574539996,29.638386511749705,0,1,0
2640,59,0,2,0.3029648356322697,0.2708505782195856,62.73736306711273,82.7155613534869,1,0,3
2641,63,0,2,0.6077938311824753,0.4399872074684433,38.554932242212416,96.04132203716016,0,1,2
2642,45,0,4,0.523971271435723,0.45285350384897066,100.23754536206046,122.47359039092886,0,0,0
2643,51,0,3,0.5652690892914093,0.3782354091513844,83.17902579505555,95.55748965477453,0,0,-1
2644,44,1,2,0.20530321637943982,0.23899609568183133,17.203524035359095,25.610958080385103,0,0,0
2645,74,0,3,0.3026284460401263,0.38316130631783973,48.92766382023925,151.8494327355132,1,0,3
2646,59,1,2,0.5829130930342832,0.27045731958056207,62.85773803444628,91.38049254587574,0,0,4
2647,53,1,3,0.4588068159005169,0.42626541759600467,67.58119516423444,81.61476854764672,1,0,4
2648,44,0,2,0.17406463268909977,0.23089079972237428,13.512789814497246,10.950194554555493,0,1,4
2649,57,1,3,0.5867378778352779,0.2764721678700329,80.1325088815174,265.2463123345011,1,1,0
2650,68,0,3,0.4102197331892353,0.34412413968318556,70.40868697027422,135.4712314327041,1,1,2
2651,58,0,3,0.5679639283633415,0.41999471675495975,48.10017092615936,102.99918516253146,0,0,4
2652,61,1,4,0.144930117829234,0.15673783151008344,13.865889282449322,21.501764652558737,1,0,0
2653,39,0,2,0.6232981745562438,0.6754200482332332,40.15037023246153,62.26064315670482,1,0,1
2654,56,1,2,0.3545789754286018,0.38873844537005386,31.270169316126985,60.227119511048556,0,0,-1
2655,60,0,3,0.44907750855865924,0.5012441219487396,90.45167558408933,133.70127387200336,1,0,0
2656,43,1,2,0.21629663122180215,0.29196798553619585,14.564499193827231,14.021806048085528,0,0,-1
2657,70,1,3,0.4693679889363606,0.3401185336864164,71.60199906957463,116.47901443775135,1,1,4
2658,73,1,3,0.19364046429378082,0.29004140484227636,68.68831177213319,67.83083890278128,0,1,4
2659,36,0,2,0.5186844025477942,0.39410058630560435,17.870604855639495,13.276590044034148,0,1,4
2660,23,1,1,0.46023621769743783,0.2931559176305721,21.930387046786795,2.1843582363278324,1,1,1
2661,54,1,2,0.4235720856943053,0.2616960594918878,29.89882507512384,49.33163942918814,0,0,1
2662,63,1,2,0.5256954257826926,0.589599024772156,43.154807319360046,142.09150288579994,1,1,1
2663,54,1,3,0.3642408496822374,0.32303720684783027,22.516679793587922,85.15606535191019,0,0,4
2664,53,0,3,0.34975457742199834,0.2630519167101635,20.473951723656594,25.727087866027414,0,0,4
2665,55,1,3,0.43503221336570014,0.5524122189362729,151.1773229317587,47.097333617617544,0,1,3
2666,45,0,2,0.5998619589371337,0.3676921891923839,21.826178554451698,63.545296157860754,0,0,4
2667,34,1,3,0.330160491738167,0.45118033120029866,16.311178445435026,26.743940741124828,0,0,4
2668,66,0,3,0.33518433415272486,0.2856668007688457,37.23630449314822,99.19684411705344,1,1,1
2669,61,1,3,0.15016996750682732,0.10809039197616258,63.77473709978775,67.50685662930326,1,1,0
2670,34,1,2,0.7502169962179617,0.5320242954855645,16.549714916562092,65.42794877154155,0,0,3
2671,65,0,3,0.5256900631775927,0.4344677123702727,72.40057711598475,128.4149504202277,0,0,4
2672,45,0,2,0.4777614089753357,0.488341943922388,67.41418913794486,54.9616629430888,0,1,-1
2673,53,1,3,0.6211791003517676,0.4686801453841495,106.26482685790894,105.68034257153882,0,1,1
2674,69,0,2,0.46575521723114593,0.20488470542060008,15.856883816268082,26.385580177195404,1,0,2
2675,47,0,3,0.34829396259187634,0.43431394961145414,46.84241123132439,51.395579643962655,0,1,0
2676,52,1,2,0.3678338812438033,0.31490877613070356,45.147243151796125,65.68763889625518,0,0,4
2677,55,1,3,0.5005175687320662,0.5687672919227267,59.28301525904046,83.14012067258541,0,1,3
2678,68,1,2,0.5753885299539655,0.4805953337266875,129.28049139384188,225.07974585634568,1,1,0
2679,62,1,2,0.5529009914991663,0.48122677835977956,135.93640023612642,155.95639187312793,0,0,0
2680,52,1,3,0.3877478839278753,0.3464867672726471,81.93103765989451,52.61381407970976,0,1,3
2681,54,1,2,0.4128269637861156,0.3395461686313692,22.129117644018127,50.56020727185114,0,1,1
2682,49,0,4,0.5530233430863534,0.47149652584738616,51.84302947595749,53.50600743599031,0,1,3
2683,73,1,1,0.3220412293978166,0.11088453555393947,27.769231389440396,25.342982176841357,1,1,-1
2684,50,0,3,0.16656858180943662,0.13929808873736216,9.829247904708765,7.153564447338856,1,1,1
2685,47,1,3,0.31955114891304964,0.15676638267253873,22.352566384184456,29.64857003778878,0,0,-1
2686,58,1,1,0.30160679997818834,0.29348157805500596,53.28795861695839,32.313382772670806,0,1,0
2687,53,0,3,0.1938058290852067,0.16485387233152993,8.307376232313327,56.062274956331116,1,0,4
2688,61,0,3,0.359724183532307,0.16292189778902488,86.07073922991027,81.89749337728314,0,1,-1
2689,67,0,3,0.42794078562478105,0.2639975579671616,161.42039193990792,202.8080845904336,1,1,2
2690,72,1,4,0.20341481039554277,0.4240195628084706,77.36712464698456,150.42871385877115,1,0,0
2691,66,0,3,0.37704319934345243,0.6291978260379818,197.4314046001013,459.07446040415687,1,1,4
2692,63,0,1,0.5508889156174301,0.380735496325592,126.10065114946227,92.6193364052996,1,1,4
2693,66,1,2,0.43358105656263307,0.3934457220862332,59.807120121602765,96.57008285007392,1,1,-1
2694,40,1,3,0.5156471439112257,0.4747406287126412,42.31504494842734,93.14689157619436,0,0,3
2695,48,1,2,0.3490180445573713,0.5231654104442769,91.82789021487748,85.54893563006347,0,1,1
2696,37,0,2,0.530431650421519,0.3815076373283067,21.581146652437695,24.031280703117915,0,0,4
2697,64,0,1,0.3215104723173909,0.2606231595339578,37.372707585485735,59.369265772386626,0,0,1
2698,55,0,2,0.41992018733416564,0.3027927731541268,96.42168792856027,58.545764578555534,0,1,2
2699,52,1,2,0.17333285648308086,0.2122584705129296,12.813451905978647,15.918490907815947,0,0,2
2700,33,1,3,0.5148637068590696,0.5017576097820499,22.89935930989306,36.56675650071386,1,1,2
2701,57,1,3,0.17398736406701334,0.15070108205448568,59.027845519672624,79.19609773280133,1,1,0
2702,51,1,4,0.276486771304525,0.1919692624084881,10.17767937541938,17.466494252303093,1,1,3
2703,41,0,3,0.6181364183993217,0.36675217449676323,101.55909891193495,58.83295655961409,0,1,-1
2704,45,0,2,0.6186927408158633,0.5220320482658535,55.922786059985654,53.45406289656488,0,1,3
2705,47,0,3,0.6391839468253356,0.6181788512202643,76.79233830144759,117.98258975094664,1,0,3
2706,53,0,3,0.31096437327063653,0.4695164364401941,48.49302265831965,89.10381474281408,1,0,3
2707,36,0,3,0.3145684562485867,0.4049367798201266,26.88433561808914,29.693480402413297,0,1,0
2708,53,0,2,0.4053510757717141,0.2552332398706957,40.60431197562176,61.21856534878527,1,0,-1
2709,60,1,2,0.40650031873340864,0.3349072491829962,40.508101112636034,43.0806565312335,1,1,-1
2710,49,1,2,0.39451948248255836,0.421720449940138,20.547667889892942,31.1765194621653,0,0,3
2711,50,0,2,0.5051798509824297,0.3511887108981843,80.51481728662156,100.33738709215625,0,0,-1
2712,58,0,4,0.4280442290302918,0.40508393907277196,77.37412294546361,90.9977406913305,0,0,4
2713,73,1,3,0.6164825328005308,0.3751306593117106,121.21313824300452,227.5704277604799,1,0,4
2714,50,0,2,0.47813426010548343,0.3564310405197911,65.20583129900912,41.709618035752165,0,1,-1
2715,51,1,3,0.45042705886828854,0.39622242926120493,47.693359305029816,38.288034287075796,0,1,-1
2716,41,1,3,0.36376821869754417,0.32441257779473165,29.26851280146991,28.472911088481574,0,1,-1
2717,41,0,2,0.5318749292969696,0.3422445531420575,67.56189413063713,43.247385676892414,0,1,1
2718,61,1,3,0.5201238366065094,0.3240032885286958,61.31747539091189,163.0697822284449,1,1,1
2719,53,1,4,0.6933552564248794,0.53165164971654,144.37439938162473,255.80037743500932,1,1,1
2720,64,1,3,0.49298077444923777,0.2985793406512857,30.943071452076097,62.18995397822259,0,1,0
2721,66,0,3,0.1700699471323188,0.22468754267849642,48.28528871196357,47.0460286763244,0,0,0
2722,59,1,2,0.6606073477467221,0.48244202920207147,73.96948648728863,123.44831297119923,1,0,2
2723,64,1,3,0.30338575481503555,0.35545981328211,120.83637475772392,135.12571337995652,1,0,3
2724,66,0,2,0.4790380093826737,0.42208459749975696,117.92744807197899,213.65857338988485,1,1,1
2725,64,1,3,0.10412983553821696,0.09100699136615818,18.44243650350921,46.81627033731877,0,0,0
2726,59,1,3,0.6675614234599524,0.37605238341049063,55.39546988704308,107.09337578006848,1,0,2
2727,54,1,2,0.22528980190286987,0.2821895065657759,13.767271462497684,33.924383481945405,0,0,2
2728,34,0,3,0.2804975782039538,0.35942263443122385,17.43672565828547,13.670780922135966,0,0,0
2729,49,0,3,0.3747270615724091,0.36046661422602855,47.42946711245529,72.31182559733165,1,0,1
2730,59,0,4,0.46803119821378475,0.6226992888293225,40.68828143137777,103.13592015582176,0,0,0
2731,24,0,5,0.12448289634832156,0.0591064306050183,9.73882287920862,4.8917783979014935,0,0,3
2732,60,1,4,0.5504115619431469,0.6139727832160884,116.39953795695874,156.10499684256095,1,0,2
2733,59,1,3,0.18375486288970125,0.13652470166475394,87.20339012666003,80.21147983510029,0,1,4
2734,56,0,3,0.4142797888621925,0.2303845568984607,91.71945412939678,115.11826784445569,1,0,3
2735,59,1,3,0.42791121416028904,0.24570597417426435,35.5825245254785,67.09786517177079,0,0,1
2736,55,0,3,0.37334545718021245,0.3984268261532592,15.524924722781869,27.35156257937852,0,0,2
2737,55,0,3,0.22319173037918102,0.17571293478053218,32.08013094144908,48.72946577764343,1,0,2
2738,55,0,2,0.46241040806607125,0.44824276777325534,69.02732823328692,76.89719929605016,0,0,-1
2739,68,0,3,0.2443982640041848,0.23219389506601404,58.04671906093117,95.0657083305502,1,0,-1
2740,54,0,2,0.4919511068116909,0.3450896114331577,42.26486647303471,48.82469858237084,1,0,0
2741,38,1,3,0.4120356976484416,0.45409871243126443,32.80715391187402,35.31393275134771,0,1,1
2742,49,0,2,0.5677845853762578,0.5784808763671958,80.03081261523076,126.61807436078946,1,0,0
2743,58,1,1,0.5626119421949098,0.6107176195396279,141.14591476774535,188.853342928728,0,0,1
2744,67,0,2,0.45617201867232837,0.1768208549661988,91.62215094601981,127.07360541631054,0,0,3
2745,70,0,2,0.4620623625451103,0.2722130778416609,16.548987966987667,126.90275510245652,1,1,1
2746,45,0,2,0.39289065840611304,0.35605645968313687,22.335156249713094,29.685769051909062,0,0,0
2747,64,1,2,0.5040640859087382,0.26435235150562664,26.646988385576705,36.45189100828568,1,0,1
2748,60,1,3,0.19981113801811315,0.4130777762387372,14.152736969445916,46.335879471489065,1,1,-1
2749,53,0,2,0.4192021047992951,0.3572272740278832,96.38097813173884,142.67349899938688,1,0,3
2750,55,1,2,0.3943102049616437,0.2732065069513784,49.50532208743565,83.45795151143578,0,0,-1
2751,55,1,4,0.33037555105451205,0.3414224751542849,61.251778803658574,191.0172816270216,1,0,-1
2752,57,1,3,0.3183089428248697,0.20571604044789227,41.23964383205665,38.26779791714092,0,1,1
2753,57,0,3,0.3432779680739828,0.3761266072265068,18.72411248666443,32.6492289963537,0,1,1
2754,45,1,2,0.5062236942353325,0.3096318816873416,24.045787665913124,32.557936782071906,0,0,0
2755,47,0,2,0.5895250584509465,0.4759838965629175,47.494922838405856,78.99720867959968,0,0,1
2756,66,1,3,0.5761291455403702,0.5307396150904001,83.39355903496167,89.99741130997059,1,0,1
2757,50,1,1,0.15219058425244145,0.1050138150638984,6.797760820893879,10.864477374095365,1,1,-1
2758,78,0,3,0.4626301010555525,0.193509136913451,156.55881804880985,415.3198556443957,1,1,0
2759,45,1,3,0.4871505032095782,0.4105415127776868,48.56171467098836,69.5980931027914,0,0,0
2760,50,1,2,0.3157763166683678,0.2528758782597924,39.42311962914835,39.843407460490226,1,1,-1
2761,70,0,1,0.3727473697809604,0.24793342919489558,67.74481733332277,86.43889832404352,1,1,-1
2762,70,0,1,0.5073175742712577,0.3841988833952951,60.23617982780756,160.86367645541014,1,1,-1
2763,43,0,2,0.30455463765223584,0.23005399340987245,39.926225453160534,28.335568010060825,0,1,4
2764,57,1,3,0.40384543386587624,0.44039117246947485,101.39329367134789,135.352047956639,0,0,3
2765,70,1,2,0.5272541481441404,0.47832591494385207,112.78749939157652,162.27588831777595,1,1,2
2766,70,0,2,0.3946793389232526,0.27346769607133303,27.322979510306705,72.12818106235045,1,0,4
2767,40,0,1,0.6284843885103548,0.5542654107952972,17.828375418716465,28.250358466586867,1,0,-1
2768,81,0,3,0.5203023579569378,0.33997727221742097,204.0279042886962,292.23183660798196,1,1,-1
2769,64,1,3,0.28534931134042985,0.3165903677819861,41.09873740476335,106.39211085271091,1,1,0
2770,57,1,3,0.5659671873196556,0.43872856904697394,72.4133087611169,76.33391358723114,0,1,4
2771,53,1,2,0.43463180933540063,0.39609518087858253,53.78787123778407,50.791251668720406,0,1,0
2772,43,0,3,0.23225910580934073,0.28407176086747477,33.98748854332562,16.570176277277266,0,0,-1
2773,56,0,2,0.36364269378567454,0.34434764814050123,53.00128808781113,55.807480093211325,0,1,2
2774,52,1,1,0.2643832221345139,0.1789621217344952,20.455149397502765,19.083130041459718,1,0,-1
2775,85,1,2,0.08939120840528601,0.0468003858855863,92.78065911251565,112.52809107636219,1,0,2
2776,58,0,4,0.40046308748364773,0.3986749371164034,110.96510852874451,110.82618272994877,0,1,4
2777,51,1,3,0.48402638609771603,0.4778658835601022,22.39542792250661,164.7355595913681,1,0,-1
2778,55,1,1,0.4927074176279275,0.21238813567876522,62.63125411418764,71.96065449393849,0,0,2
2779,48,1,4,0.4847585365854365,0.530131364416635,24.769368188207626,26.210572451513393,0,1,-1
2780,83,1,3,0.4444395533786623,0.5242458192892078,27.158473113102616,325.4839441490746,1,1,0
2781,72,0,3,0.20046607868513944,0.12005271450622479,8.200977862113245,9.484147787062259,0,0,0
2782,56,1,2,0.26832862847109845,0.18727364282050374,32.240510273069205,41.12564523795867,0,0,4
2783,73,0,2,0.48457638443113854,0.26842308811232535,111.56394009441875,218.86080935456943,1,1,1
2784,54,0,2,0.28315499669498895,0.15077817247512296,106.88853934200691,139.40095102782183,0,1,4
2785,54,0,2,0.43778723103622114,0.3197404952963584,36.06818316088287,44.94172977086517,0,0,2
2786,46,0,3,0.3173015040038738,0.3587010526723511,24.935200809784792,21.509220652977135,0,1,4
2787,39,1,2,0.3374327396891541,0.30935901105208563,43.11430112155149,15.73360548021841,0,0,3
2788,76,1,3,0.5996096895291068,0.6195753984580513,151.7206858228228,343.03337439245627,1,1,-1
2789,65,0,3,0.31711472001307656,0.21402244130347486,25.57992986909563,42.87565159674329,0,0,1
2790,57,0,3,0.08690127639272636,0.05404507530898894,10.05397567647511,7.213117344483516,0,0,3
2791,77,0,3,0.3313951398054607,0.23461197129367206,92.1025079668678,58.55649915508705,0,0,1
2792,55,1,2,0.4248654686214888,0.5129055512882646,24.510705498075794,45.04013154220484,0,1,4
2793,58,0,3,0.548367642943179,0.542073547328521,67.77907406900647,86.43974034492203,0,0,2
2794,30,1,4,0.3374366305787188,0.16173749169753557,16.454393442074817,11.717890934516383,0,0,0
2795,65,1,4,0.37889762087952494,0.1848261511622568,195.6267320916745,87.79619766186092,0,0,2
2796,44,0,3,0.49491336107580325,0.5217038607000237,23.144954698428,38.405802435624445,0,0,1
2797,41,0,3,0.5836345518485214,0.6185526034094183,79.2602849923087,120.1656358936209,1,1,-1
2798,66,0,2,0.5906309237215347,0.2848855150360607,160.67396801410484,275.8661104309851,1,1,1
2799,61,1,2,0.22025437267722908,0.08694536020157798,16.848551588478898,8.558450644392114,1,0,1
2800,37,0,2,0.6040855817375634,0.6522545093709051,62.79266948973788,31.80945806608515,0,1,-1
2801,47,1,2,0.26310580559058233,0.1877173532089273,3.610976418646516,9.034750143226145,0,0,4
2802,61,0,2,0.4554475874865765,0.13367982368658113,5.83587483312082,13.919806875954238,0,0,-1
2803,58,0,3,0.6808904160154271,0.583293900247792,39.559766896273906,137.77166633718605,1,0,2
2804,31,0,4,0.35557397653191186,0.5715226545018659,154.05469156814854,177.53069229686434,0,1,1
2805,33,1,4,0.7497311979708158,0.7758132675396204,161.91346675004021,135.1006272971455,0,1,1
2806,40,0,3,0.4303243504449263,0.23182492322350925,30.452920076490507,24.606151503809095,1,1,4
2807,54,1,3,0.33776617701639156,0.42116921435701116,56.5880264586963,90.53990066683646,0,0,0
2808,35,1,1,0.5633301505912333,0.47034244417794935,116.02114770799476,29.157689264194943,1,1,2
2809,66,0,3,0.24778346370473484,0.15360565977214655,23.6471803888421,24.19346892486659,0,0,-1
2810,47,1,1,0.3540900499319483,0.3184017306630804,35.285896712923915,30.647519357086427,0,1,3
2811,46,1,3,0.3777871270489454,0.3981534145124781,69.46651672671159,88.97240675307594,0,0,2
2812,83,0,2,0.1975255826341386,0.11844803286823814,12.229366483107118,21.0015374225963,1,0,0
2813,71,1,3,0.4599501159293369,0.4404566106867516,46.86633720519381,118.59078818119859,1,1,3
2814,44,0,3,0.5959372155902377,0.5286623275970642,85.86665461106405,142.14605973228115,1,1,2
2815,55,0,2,0.3360253738799152,0.4022256828939876,68.55712505035817,151.2165649286977,1,0,0
2816,66,0,2,0.4762603598601299,0.434666341665722,43.43892552936077,88.69971338126514,1,1,0
2817,48,0,2,0.2678093481593217,0.2730648677296896,85.03581929699938,51.7889395730849,0,0,3
2818,71,1,2,0.464917576663842,0.5179043569915139,59.23021895483318,190.73190932960878,1,0,2
2819,67,0,3,0.2514718580276059,0.2790280069638145,10.275303752493432,34.37012471611634,1,1,3
2820,55,0,2,0.33070789995767663,0.2523241013461534,51.72774547304229,61.91451022256851,1,0,1
2821,53,0,3,0.5048221089857422,0.4513430006490595,89.40214618698515,84.09351580922626,0,1,-1
2822,72,1,2,0.2972340145611368,0.19374387944485488,32.57237212621896,47.692066050364716,0,0,4
2823,65,1,2,0.21259179210439472,0.20472883617736962,112.20620367208046,82.48903044379028,0,0,-1
2824,48,1,2,0.42256823344240974,0.3301518457957582,68.74651542743361,55.09860992333911,1,1,3
2825,58,0,2,0.30485085212783986,0.284863000252423,23.00564452216208,39.956770480372725,0,1,1
2826,39,0,2,0.13617578054004117,0.33727852751954057,8.849265789139528,17.617415406998216,1,0,1
2827,59,0,2,0.33618659360370257,0.5969737930843084,55.62221801168757,93.79129266404365,1,0,-1
2828,72,1,3,0.17733459069218696,0.22589817560411998,95.94841322689962,97.70700942736609,1,0,0
2829,60,1,3,0.38568787746473043,0.361395035148972,75.42236128492671,77.30863724894732,0,1,3
2830,46,0,3,0.16602630135447077,0.1370719813155859,11.148043194774267,28.11708012308588,0,0,3
2831,57,1,2,0.3473378350552602,0.2974241960396393,72.58364764695786,49.32963307870244,0,1,0
2832,43,1,3,0.31157955162353024,0.2794880707768097,40.255056940878944,28.116584562226098,0,1,-1
2833,76,1,3,0.31077851214783825,0.2864766653446668,108.37269301414902,218.2025139378907,1,1,4
2834,33,0,2,0.4781419844052417,0.40924593868592424,20.030905622401658,22.480340455392668,0,1,2
2835,47,1,2,0.25088453748744616,0.26868487971339994,15.428511824737948,13.182449220796,0,0,3
2836,68,1,3,0.4106472020457831,0.5400068014101094,25.97001361770865,74.17963646284466,0,0,-1
2837,45,0,1,0.45702597024094305,0.5572308614593074,76.58335861815534,40.11984573212467,0,1,0
2838,55,1,3,0.3336941768205194,0.34606883969996255,19.812975193766615,63.07931986661058,0,1,-1
2839,62,1,3,0.748072435792005,0.561356607203396,101.01909419659715,297.6023908740055,1,1,3
2840,70,1,2,0.5863862410358454,0.29204213300043,40.92397612857002,87.59704080377706,1,1,2
2841,44,0,4,0.5963070884392611,0.517888188355082,66.18447874134006,106.4176748041989,1,1,2
2842,53,0,2,0.4351201863548013,0.43482690494478354,41.0210058443839,51.68309448318905,0,0,0
2843,50,0,3,0.22174669620610185,0.27388916392203677,36.884017667950474,49.57018706077848,0,0,3
2844,54,1,4,0.29336738625820047,0.3446995832334057,68.02555715584663,55.92970853010668,0,1,0
2845,60,1,2,0.31524601591155704,0.17673647918051874,23.55273743154472,68.15295722699064,1,0,-1
2846,50,1,3,0.4320825173663993,0.28579589221836127,27.442573921256503,33.157691733347775,0,0,3
2847,75,1,1,0.16587678386955637,0.28718317461743614,2.5644766082919883,67.94082404017404,0,0,4
2848,63,1,1,0.46412108818868947,0.34838879766065917,13.757141150748849,148.8816312419434,0,1,0
2849,50,0,2,0.5452530732266548,0.4396748178104991,110.02205151207342,128.92770419305077,1,0,-1
2850,57,1,3,0.3648911163983422,0.23770460207421776,39.98257646455238,52.45569456171207,0,0,1
2851,65,1,2,0.23605460263765632,0.2595541409457949,14.393986523177901,42.981681565251876,0,0,4
2852,69,1,3,0.42240467372407137,0.3422133079510046,30.580259388259456,61.02034322673756,0,0,-1
2853,61,0,2,0.4610315095503355,0.3584410709106229,71.44757179454476,51.661040968225706,0,1,-1
2854,54,0,3,0.1961674558330895,0.36827409797697674,40.07004194302769,48.84208724643669,1,0,-1
2855,46,0,4,0.6360680887234322,0.516295412196848,101.04219658468189,100.4620919348588,0,1,0
2856,59,1,2,0.38844856782416065,0.1862996325077879,31.509757356021,90.65898754492898,0,1,4
2857,49,1,2,0.2902768093485091,0.25635703468298915,82.12986066483917,47.618762710928934,0,1,1
2858,52,1,2,0.34256280693255736,0.5680585290202111,28.229937943022886,65.72030095282513,1,1,4
2859,60,1,2,0.47488305302982803,0.38759213393536607,43.89019354535678,79.31058951547539,0,0,-1
2860,75,0,2,0.4031132312267751,0.1880992135456825,10.890759981374186,60.57542210894511,1,1,2
2861,61,1,4,0.3747481172654868,0.2757313264713998,59.88914279398968,26.159915740822896,0,1,4
2862,74,1,3,0.2913351625453676,0.2587181831266502,49.469880876394036,55.1172158505621,0,0,1
2863,38,0,3,0.5020229562370362,0.5426016706981712,73.24930105897299,69.66468154731086,0,1,3
2864,55,0,2,0.2950906547423804,0.1871593924741238,27.189669231313655,56.60335940566317,1,0,2
2865,56,0,2,0.4543293362751574,0.44827863844706395,20.723661013751137,64.66686290189314,1,1,2
2866,68,1,3,0.7057956439708793,0.5584954506172799,45.92691921519636,188.17975861550954,1,1,4
2867,62,1,3,0.3884538640590832,0.4354473590133591,201.51025220893797,179.967090399868,0,1,2
2868,51,0,3,0.3215376641057745,0.3382877941018857,65.57709959982485,65.91787595249083,0,1,0
2869,59,0,3,0.491528837760651,0.423655726813754,118.86273328135096,136.60417699397775,0,0,0
2870,62,1,2,0.2930687505788603,0.39393189119771876,56.55310377701571,81.43158742018063,0,0,1
2871,57,1,3,0.32338438889992205,0.3106288069916454,22.70666784244349,42.334280410804716,1,0,4
2872,35,1,3,0.40027052707629046,0.23172660420360877,64.32210677576306,22.54989974262575,0,1,4
2873,69,1,4,0.3677346469536576,0.5790067084775666,77.33197388919533,55.60107044811333,0,0,4
2874,27,1,3,0.4901081512120051,0.5363362343648221,76.72397538188918,6.717839466984499,0,0,1
2875,56,0,2,0.49027051703501384,0.43073552619331834,89.48780955206324,94.83204830193075,0,1,-1
2876,44,0,2,0.4455061135017166,0.43144791813389377,57.517199169385094,35.109760936253245,0,1,4
2877,52,1,2,0.3198612502074843,0.29038490913109416,46.52201942575337,75.8325733951799,0,0,-1
