ClientID,Predicted_Need,Prob_Accumulation,Prob_Income,RiskPropensity,Recommended_ProductID
2434,Income,0.526,0.888,0.3966777187453147,4
2435,Income,0.520,0.867,0.38079060230997536,4
2436,Income,0.521,0.868,0.2932101999412414,2
2437,Income,0.561,0.866,0.4811595871407172,4
2438,Income,0.563,0.856,0.5919445060200128,4
2439,Income,0.521,0.859,0.16711169880560486,10
2440,Income,0.564,0.880,0.49208058266373494,4
2441,Income,0.556,0.854,0.6161254588279969,4
2442,Income,0.561,0.855,0.6719334113647148,4
2443,Income,0.525,0.802,0.28774955360642235,2
2444,Income,0.564,0.863,0.5964579393611228,4
2445,Income,0.556,0.851,0.5706384037125897,4
2446,Income,0.564,0.874,0.386355833347968,4
2447,Income,0.523,0.844,0.25250104082747005,2
2448,Income,0.523,0.836,0.14649576314031373,10
2449,Income,0.562,0.864,0.5928302625885994,4
2450,Income,0.554,0.844,0.23155814147989512,2
2451,Income,0.563,0.860,0.5514189950256414,4
2452,Income,0.564,0.877,0.500881922712878,4
2453,Income,0.562,0.883,0.40827361603009676,4
2454,Income,0.553,0.878,0.4063687495739915,4
2455,Income,0.563,0.861,0.5971529760217296,4
2456,Income,0.564,0.869,0.4676582372611185,4
2457,Income,0.554,0.851,0.30686745928345444,2
2458,Income,0.515,0.853,0.15924666137631005,10
2459,Income,0.563,0.869,0.5485572163116864,4
2460,Income,0.558,0.861,0.29136441704276295,2
2461,Income,0.550,0.843,0.22486764608733134,2
2462,Income,0.563,0.877,0.5064478195336595,4
2463,Income,0.522,0.847,0.15457801347000621,10
2464,Income,0.564,0.881,0.4958889244657228,4
2465,Income,0.554,0.843,0.18612505199747514,10
2466,Income,0.562,0.873,0.490563612432961,4
2467,Income,0.564,0.859,0.4443322314204877,4
2468,Income,0.513,0.829,0.1940790255392043,10
2469,Income,0.564,0.877,0.5355181998485687,4
2470,Income,0.553,0.867,0.471997921466579,4
2471,Income,0.521,0.752,0.10493308900491208,3
2472,Income,0.519,0.855,0.3752240831502275,4
2473,Income,0.563,0.877,0.5315530361299429,4
2474,Income,0.554,0.808,0.12771208976096268,10
2475,Income,0.535,0.858,0.3371955682272214,2
2476,Income,0.563,0.863,0.28336292249864514,2
2477,Income,0.521,0.877,0.5075883068937157,4
2478,Income,0.557,0.845,0.22554477560449246,2
2479,Income,0.521,0.869,0.351169733973958,2
2480,Income,0.560,0.861,0.2735696587262526,2
2481,Income,0.563,0.885,0.4538193386491279,4
2482,Income,0.564,0.869,0.46701655529714686,4
2483,Income,0.563,0.883,0.3902360417799443,4
2484,Income,0.562,0.891,0.41823996728904267,4
2485,Income,0.560,0.851,0.5581347076046143,4
2486,Income,0.553,0.858,0.33154219906284,2
2487,Income,0.564,0.855,0.34356917426471734,2
2488,Income,0.515,0.858,0.21695583396425824,2
2489,Income,0.527,0.861,0.43512157308292754,4
2490,Income,0.563,0.854,0.7436777989955959,4
2491,Income,0.558,0.811,0.12871128088417308,10
2492,Income,0.515,0.864,0.21754839406436202,2
2493,Income,0.563,0.853,0.5831937143731073,4
2494,Income,0.553,0.854,0.3474744833630288,2
2495,Income,0.522,0.841,0.13329698786868535,10
2496,Income,0.527,0.862,0.3014313502383485,2
2497,Income,0.517,0.845,0.13866056488396852,10
2498,Income,0.558,0.853,0.23136742014905995,2
2499,Income,0.563,0.877,0.5337864882962372,4
2500,Income,0.564,0.877,0.5056547046231838,4
2501,Income,0.562,0.867,0.37809814447773493,4
2502,Income,0.555,0.849,0.2461452054933879,2
2503,Income,0.523,0.829,0.1361484397798063,10
2504,Income,0.557,0.864,0.48240378082397417,4
2505,Income,0.564,0.877,0.5007609930742589,4
2506,Income,0.562,0.853,0.5649066255910979,4
2507,Income,0.564,0.863,0.3479531726256927,2
2508,Income,0.555,0.878,0.3902385382122257,4
2509,Income,0.514,0.802,0.10906942848286118,3
2510,Income,0.521,0.863,0.1924749859960738,10
2511,Income,0.553,0.854,0.32924711018188674,2
2512,Income,0.521,0.869,0.3487742686917333,2
2513,Income,0.554,0.848,0.25817177178388123,2
2514,Income,0.513,0.821,0.1848635095473943,10
2515,Income,0.521,0.869,0.33939405929296723,2
2516,Income,0.526,0.859,0.3467779647823322,2
2517,Income,0.531,0.860,0.657752466997867,4
2518,Income,0.563,0.863,0.277032314282192,2
2519,Income,0.562,0.865,0.4543384406840577,4
2520,Income,0.564,0.877,0.5401460706450135,4
2521,Income,0.562,0.880,0.3982834154486752,4
2522,Income,0.522,0.860,0.2631487805813093,2
2523,Income,0.561,0.869,0.2765384732597134,2
2524,Income,0.547,0.839,0.17777373815899772,10
2525,Income,0.520,0.808,0.06607413159020571,3
2526,Income,0.513,0.824,0.17268219477557292,10
2527,Income,0.521,0.863,0.3114690447850497,2
2528,Income,0.514,0.865,0.22711896849635113,2
2529,Income,0.564,0.880,0.3898484378068222,4
2530,Income,0.528,0.875,0.2794679557339131,2
2531,Income,0.564,0.881,0.38588655254994203,4
2532,Income,0.522,0.861,0.5660055330823901,4
2533,Income,0.560,0.893,0.4599886095324231,4
2534,Income,0.563,0.860,0.377308727910738,4
2535,Income,0.524,0.857,0.2523340023578241,2
2536,Income,0.564,0.869,0.4460446456023466,4
2537,Income,0.558,0.840,0.15036353650811254,10
2538,Income,0.520,0.815,0.07913279992389789,3
2539,Income,0.520,0.867,0.20333378308569855,10
2540,Income,0.553,0.856,0.42736443015036224,4
2541,Income,0.523,0.863,0.24819597730094559,2
2542,Income,0.527,0.869,0.32636743632032994,2
2543,Income,0.559,0.850,0.24437145867179982,2
2544,Income,0.551,0.848,0.19858091064633795,10
2545,Income,0.561,0.861,0.5850710509449211,4
2546,Income,0.563,0.870,0.5150254635137357,4
2547,Income,0.563,0.866,0.4292734079081404,4
2548,Income,0.553,0.858,0.33582382549538076,2
2549,Income,0.522,0.858,0.19169272463800877,10
2550,Income,0.528,0.855,0.3177515674281528,2
2551,Income,0.557,0.873,0.3888066158905648,4
2552,Income,0.516,0.856,0.15277913864475004,10
2553,Income,0.564,0.861,0.7325676126897849,4
2554,Income,0.521,0.864,0.21796059603606652,2
2555,Income,0.514,0.858,0.20850975973575056,10
2556,Income,0.562,0.885,0.45350904973864026,4
2557,Income,0.526,0.881,0.386646290626493,4
2558,Income,0.520,0.792,0.1254786644024275,10
2559,Income,0.553,0.856,0.4279315788196821,4
2560,Income,0.526,0.868,0.34614392612229944,2
2561,Income,0.561,0.878,0.5292599682009795,4
2562,Income,0.564,0.863,0.2883395430417584,2
2563,Income,0.564,0.861,0.3238349568811351,2
2564,Income,0.521,0.859,0.16377196900334923,10
2565,Income,0.547,0.847,0.23027998299168123,2
2566,Income,0.513,0.811,0.1690624065251662,10
2567,Income,0.520,0.877,0.5251695474601701,4
2568,Income,0.563,0.881,0.4961264431708002,4
2569,Income,0.524,0.825,0.3256816570258547,2
2570,Income,0.517,0.833,0.12018064609453906,3
2571,Income,0.562,0.862,0.2911734886400089,2
2572,Income,0.559,0.862,0.4787302550174897,4
2573,Income,0.564,0.861,0.7025515903562566,4
2574,Income,0.564,0.874,0.38675678550955184,4
2575,Income,0.528,0.866,0.3055683362706611,2
2576,Income,0.562,0.855,0.7223986643572659,4
2577,Income,0.553,0.867,0.4231877132448524,4
2578,Income,0.563,0.872,0.4561972828354612,4
2579,Income,0.554,0.851,0.30950793332389304,2
2580,Income,0.563,0.864,0.5489386436305934,4
2581,Income,0.519,0.834,0.1792467103832556,10
2582,Income,0.558,0.848,0.20539892376122287,10
2583,Income,0.521,0.888,0.39028122546405836,4
2584,Income,0.521,0.871,0.28504417956098643,2
2585,Income,0.564,0.854,0.5610675121671075,4
2586,Income,0.519,0.816,0.22649933212752255,2
2587,Income,0.565,0.854,0.3050551922354575,2
2588,Income,0.563,0.877,0.5303450209469386,4
2589,Income,0.515,0.867,0.19673037275146585,10
2590,Income,0.563,0.858,0.7257248403290257,4
2591,Income,0.562,0.861,0.4468871042650853,4
2592,Income,0.522,0.858,0.24271488238210698,2
2593,Income,0.560,0.851,0.30466765407761776,2
2594,Income,0.521,0.862,0.2931376264641751,2
2595,Income,0.564,0.855,0.3660395432044262,2
2596,Income,0.562,0.866,0.4253375768418384,4
2597,Income,0.531,0.852,0.2448891270299978,2
2598,Income,0.523,0.875,0.28718515211917783,2
2599,Income,0.562,0.855,0.6598516440598382,4
2600,Income,0.514,0.775,0.09954797082730808,3
2601,Income,0.561,0.864,0.6361876994587375,4
2602,Income,0.564,0.860,0.3347464406350725,2
2603,Income,0.562,0.869,0.4835584322571677,4
2604,Income,0.561,0.855,0.6743782354597743,4
2605,Income,0.519,0.788,0.23657294154503275,2
2606,Income,0.564,0.859,0.26244776563565886,2
2607,Income,0.555,0.867,0.45220246781748386,4
2608,Income,0.556,0.854,0.35417071953764545,2
2609,Income,0.526,0.891,0.4032306910907016,4
2610,Income,0.520,0.867,0.27143872712138706,2
2611,Income,0.527,0.863,0.3144616704725465,2
2612,Income,0.562,0.870,0.5338013210328615,4
2613,Income,0.557,0.858,0.38093405035117733,4
2614,Income,0.563,0.875,0.5250951711443119,4
2615,Income,0.564,0.862,0.3680655218030627,2
2616,Income,0.521,0.871,0.2782882857613415,2
2617,Income,0.527,0.843,0.16008914034244237,10
2618,Income,0.564,0.863,0.29186168653150407,2
2619,Income,0.522,0.866,0.31276885891292966,2
2620,Income,0.562,0.883,0.4009968064474931,4
2621,Income,0.562,0.885,0.47442325337484637,4
2622,Income,0.522,0.853,0.15194230062189523,10
2623,Income,0.556,0.858,0.36012113886696023,2
2624,Income,0.564,0.859,0.44322797887468507,4
2625,Income,0.513,0.815,0.1810962844223311,10
2626,Income,0.518,0.824,0.17864695201509004,10
2627,Income,0.563,0.863,0.28587849320711345,2
2628,Income,0.556,0.858,0.3305894766373008,2
2629,Income,0.517,0.847,0.15073089887407512,10
2630,Income,0.564,0.867,0.37902961632257753,4
2631,Income,0.563,0.877,0.5215752272545722,4
2632,Income,0.550,0.845,0.18811924172854042,10
2633,Income,0.562,0.865,0.42322527423990636,4
2634,Income,0.553,0.855,0.5883576706984112,4
2635,Income,0.522,0.869,0.5475687252660437,4
2636,Income,0.521,0.865,0.25008166536085535,2
2637,Income,0.524,0.863,0.2562817082146168,2
2638,Income,0.557,0.845,0.228257059893327,2
2639,Income,0.527,0.868,0.2791123914058857,2
2640,Income,0.521,0.864,0.2708505782195856,2
2641,Income,0.562,0.866,0.4399872074684433,4
2642,Income,0.562,0.869,0.45285350384897066,4
2643,Income,0.563,0.867,0.3782354091513844,4
2644,Income,0.520,0.827,0.23899609568183133,2
2645,Income,0.521,0.877,0.38316130631783973,4
2646,Income,0.564,0.865,0.27045731958056207,2
2647,Income,0.561,0.858,0.42626541759600467,4
2648,Income,0.513,0.825,0.23089079972237428,2
2649,Income,0.564,0.869,0.2764721678700329,2
2650,Income,0.553,0.858,0.34412413968318556,2
2651,Income,0.562,0.880,0.41999471675495975,4
2652,Income,0.520,0.818,0.15673783151008344,10
2653,Income,0.563,0.854,0.6754200482332332,4
2654,Income,0.527,0.886,0.38873844537005386,4
2655,Income,0.560,0.870,0.5012441219487396,4
2656,Income,0.525,0.845,0.29196798553619585,2
2657,Income,0.564,0.855,0.3401185336864164,2
2658,Income,0.525,0.836,0.29004140484227636,2
2659,Income,0.562,0.877,0.39410058630560435,4
2660,Income,0.562,0.858,0.2931559176305721,2
2661,Income,0.556,0.850,0.2616960594918878,2
2662,Income,0.564,0.858,0.589599024772156,4
2663,Income,0.528,0.864,0.32303720684783027,2
2664,Income,0.522,0.871,0.2630519167101635,2
2665,Income,0.558,0.851,0.5524122189362729,4
2666,Income,0.562,0.862,0.3676921891923839,2
2667,Income,0.526,0.877,0.45118033120029866,4
2668,Income,0.522,0.875,0.2856668007688457,2
2669,Income,0.520,0.810,0.10809039197616258,3
2670,Income,0.562,0.878,0.5320242954855645,4
2671,Income,0.562,0.863,0.4344677123702727,4
2672,Income,0.563,0.873,0.488341943922388,4
2673,Income,0.563,0.879,0.4686801453841495,4
2674,Income,0.554,0.847,0.20488470542060008,10
2675,Income,0.521,0.871,0.43431394961145414,4
2676,Income,0.528,0.861,0.31490877613070356,2
2677,Income,0.564,0.854,0.5687672919227267,4
2678,Income,0.564,0.873,0.4805953337266875,4
2679,Income,0.564,0.873,0.48122677835977956,4
2680,Income,0.535,0.858,0.3464867672726471,2
2681,Income,0.556,0.858,0.3395461686313692,2
2682,Income,0.562,0.872,0.47149652584738616,4
2683,Income,0.522,0.836,0.11088453555393947,3
2684,Income,0.514,0.817,0.13929808873736216,10
2685,Income,0.522,0.853,0.15676638267253873,10
2686,Income,0.527,0.868,0.29348157805500596,2
2687,Income,0.513,0.824,0.16485387233152993,10
2688,Income,0.517,0.855,0.16292189778902488,10
2689,Income,0.553,0.856,0.2639975579671616,2
2690,Income,0.524,0.849,0.4240195628084706,4
2691,Income,0.522,0.858,0.6291978260379818,4
2692,Income,0.563,0.867,0.380735496325592,4
2693,Income,0.555,0.875,0.3934457220862332,4
2694,Income,0.564,0.865,0.4747406287126412,4
2695,Income,0.527,0.882,0.5231654104442769,4
2696,Income,0.563,0.864,0.3815076373283067,4
2697,Income,0.521,0.864,0.2606231595339578,2
2698,Income,0.554,0.857,0.3027927731541268,2
2699,Income,0.519,0.827,0.2122584705129296,10
2700,Income,0.564,0.871,0.5017576097820499,4
2701,Income,0.520,0.814,0.15070108205448568,10
2702,Income,0.521,0.861,0.1919692624084881,10
2703,Income,0.562,0.862,0.36675217449676323,2
2704,Income,0.563,0.877,0.5220320482658535,4
2705,Income,0.563,0.863,0.6181788512202643,4
2706,Income,0.520,0.877,0.4695164364401941,4
2707,Income,0.520,0.891,0.4049367798201266,4
2708,Income,0.551,0.852,0.2552332398706957,2
2709,Income,0.556,0.858,0.3349072491829962,2
2710,Income,0.555,0.875,0.421720449940138,4
2711,Income,0.563,0.856,0.3511887108981843,2
2712,Income,0.553,0.878,0.40508393907277196,4
2713,Income,0.564,0.867,0.3751306593117106,4
2714,Income,0.563,0.855,0.3564310405197911,2
2715,Income,0.561,0.876,0.39622242926120493,4
2716,Income,0.528,0.864,0.32441257779473165,2
2717,Income,0.563,0.860,0.3422445531420575,2
2718,Income,0.564,0.854,0.3240032885286958,2
2719,Income,0.562,0.878,0.53165164971654,4
2720,Income,0.565,0.859,0.2985793406512857,2
2721,Income,0.513,0.825,0.22468754267849642,2
2722,Income,0.562,0.886,0.48244202920207147,4
2723,Income,0.526,0.865,0.35545981328211,2
2724,Income,0.562,0.873,0.42208459749975696,4
2725,Income,0.521,0.752,0.09100699136615818,3
2726,Income,0.562,0.867,0.37605238341049063,4
2727,Income,0.525,0.850,0.2821895065657759,2
2728,Income,0.521,0.865,0.35942263443122385,2
2729,Income,0.522,0.858,0.36046661422602855,2
2730,Income,0.561,0.855,0.6226992888293225,4
2731,Income,0.514,0.783,0.0591064306050183,3
2732,Income,0.564,0.861,0.6139727832160884,4
2733,Income,0.520,0.811,0.13652470166475394,10
2734,Income,0.547,0.847,0.2303845568984607,2
2735,Income,0.551,0.848,0.24570597417426435,2
2736,Income,0.521,0.879,0.3984268261532592,4
2737,Income,0.513,0.840,0.17571293478053218,10
2738,Income,0.559,0.864,0.44824276777325534,4
2739,Income,0.515,0.865,0.23219389506601404,2
2740,Income,0.563,0.856,0.3450896114331577,2
2741,Income,0.555,0.867,0.45409871243126443,4
2742,Income,0.563,0.861,0.5784808763671958,4
2743,Income,0.564,0.863,0.6107176195396279,4
2744,Income,0.554,0.840,0.1768208549661988,10
2745,Income,0.560,0.862,0.2722130778416609,2
2746,Income,0.536,0.858,0.35605645968313687,2
2747,Income,0.564,0.859,0.26435235150562664,2
2748,Income,0.524,0.868,0.4130777762387372,4
2749,Income,0.553,0.854,0.3572272740278832,2
2750,Income,0.556,0.864,0.2732065069513784,2
2751,Income,0.527,0.869,0.3414224751542849,2
2752,Income,0.521,0.864,0.20571604044789227,10
2753,Income,0.521,0.872,0.3761266072265068,4
2754,Income,0.565,0.854,0.3096318816873416,2
2755,Income,0.562,0.872,0.4759838965629175,4
2756,Income,0.564,0.877,0.5307396150904001,4
2757,Income,0.520,0.806,0.1050138150638984,3
2758,Income,0.554,0.850,0.193509136913451,10
2759,Income,0.564,0.884,0.4105415127776868,4
2760,Income,0.524,0.863,0.2528758782597924,2
2761,Income,0.517,0.852,0.24793342919489558,2
2762,Income,0.563,0.865,0.3841988833952951,4
2763,Income,0.515,0.862,0.23005399340987245,2
2764,Income,0.555,0.860,0.44039117246947485,4
2765,Income,0.564,0.869,0.47832591494385207,4
2766,Income,0.553,0.864,0.27346769607133303,2
2767,Income,0.563,0.861,0.5542654107952972,4
2768,Income,0.563,0.856,0.33997727221742097,2
2769,Income,0.527,0.863,0.3165903677819861,2
2770,Income,0.564,0.866,0.43872856904697394,4
2771,Income,0.557,0.875,0.39609518087858253,4
2772,Income,0.520,0.866,0.28407176086747477,2
2773,Income,0.522,0.866,0.34434764814050123,2
2774,Income,0.520,0.853,0.1789621217344952,10
2775,Income,0.521,0.761,0.0468003858855863,3
2776,Income,0.553,0.878,0.3986749371164034,4
2777,Income,0.564,0.865,0.4778658835601022,4
2778,Income,0.558,0.848,0.21238813567876522,10
2779,Income,0.564,0.871,0.530131364416635,4
2780,Income,0.560,0.867,0.5242458192892078,4
2781,Income,0.515,0.809,0.12005271450622479,3
2782,Income,0.521,0.855,0.18727364282050374,10
2783,Income,0.563,0.859,0.26842308811232535,2
2784,Income,0.517,0.853,0.15077817247512296,10
2785,Income,0.557,0.851,0.3197404952963584,2
2786,Income,0.521,0.865,0.3587010526723511,2
2787,Income,0.528,0.866,0.30935901105208563,2
2788,Income,0.564,0.863,0.6195753984580513,4
2789,Income,0.515,0.864,0.21402244130347486,10
2790,Income,0.515,0.761,0.05404507530898894,3
2791,Income,0.516,0.859,0.23461197129367206,2
2792,Income,0.556,0.869,0.5129055512882646,4
2793,Income,0.563,0.875,0.542073547328521,4
2794,Income,0.522,0.855,0.16173749169753557,10
2795,Income,0.522,0.845,0.1848261511622568,10
2796,Income,0.563,0.871,0.5217038607000237,4
2797,Income,0.563,0.863,0.6185526034094183,4
2798,Income,0.563,0.869,0.2848855150360607,2
2799,Income,0.521,0.823,0.08694536020157798,3
2800,Income,0.563,0.854,0.6522545093709051,4
2801,Income,0.520,0.855,0.1877173532089273,10
2802,Income,0.554,0.818,0.13367982368658113,10
2803,Income,0.561,0.861,0.583293900247792,4
2804,Income,0.522,0.867,0.5715226545018659,4
2805,Income,0.562,0.855,0.7758132675396204,4
2806,Income,0.547,0.843,0.23182492322350925,2
2807,Income,0.526,0.885,0.42116921435701116,4
2808,Income,0.564,0.872,0.47034244417794935,4
2809,Income,0.516,0.856,0.15360565977214655,10
2810,Income,0.528,0.866,0.3184017306630804,2
2811,Income,0.527,0.878,0.3981534145124781,4
2812,Income,0.514,0.809,0.11844803286823814,3
2813,Income,0.561,0.858,0.4404566106867516,4
2814,Income,0.563,0.877,0.5286623275970642,4
2815,Income,0.521,0.888,0.4022256828939876,4
2816,Income,0.562,0.858,0.434666341665722,4
2817,Income,0.521,0.862,0.2730648677296896,2
2818,Income,0.562,0.870,0.5179043569915139,4
2819,Income,0.521,0.871,0.2790280069638145,2
2820,Income,0.519,0.863,0.2523241013461534,2
2821,Income,0.562,0.865,0.4513430006490595,4
2822,Income,0.521,0.867,0.19374387944485488,10
2823,Income,0.519,0.840,0.20472883617736962,10
2824,Income,0.556,0.854,0.3301518457957582,2
2825,Income,0.521,0.868,0.284863000252423,2
2826,Income,0.518,0.820,0.33727852751954057,2
2827,Income,0.521,0.869,0.5969737930843084,4
2828,Income,0.518,0.825,0.22589817560411998,2
2829,Income,0.533,0.858,0.361395035148972,2
2830,Income,0.514,0.817,0.1370719813155859,10
2831,Income,0.528,0.872,0.2974241960396393,2
2832,Income,0.527,0.868,0.2794880707768097,2
2833,Income,0.527,0.868,0.2864766653446668,2
2834,Income,0.562,0.883,0.40924593868592424,4
2835,Income,0.527,0.867,0.26868487971339994,2
2836,Income,0.556,0.872,0.5400068014101094,4
2837,Income,0.560,0.853,0.5572308614593074,4
2838,Income,0.527,0.869,0.34606883969996255,2
2839,Income,0.562,0.862,0.561356607203396,4
2840,Income,0.564,0.869,0.29204213300043,2
2841,Income,0.563,0.877,0.517888188355082,4
2842,Income,0.554,0.856,0.43482690494478354,4
2843,Income,0.520,0.850,0.27388916392203677,2
2844,Income,0.526,0.865,0.3446995832334057,2
2845,Income,0.521,0.859,0.17673647918051874,10
2846,Income,0.556,0.861,0.28579589221836127,2
2847,Income,0.614,0.832,0.28718317461743614,2
2848,Income,0.562,0.855,0.34838879766065917,2
2849,Income,0.562,0.863,0.4396748178104991,4
2850,Income,0.523,0.856,0.23770460207421776,2
2851,Income,0.525,0.865,0.2595541409457949,2
2852,Income,0.556,0.854,0.3422133079510046,2
2853,Income,0.560,0.855,0.3584410709106229,2
2854,Income,0.518,0.830,0.36827409797697674,2
2855,Income,0.563,0.877,0.516295412196848,4
2856,Income,0.528,0.845,0.1862996325077879,10
2857,Income,0.524,0.863,0.25635703468298915,2
2858,Income,0.527,0.867,0.5680585290202111,4
2859,Income,0.564,0.874,0.38759213393536607,4
2860,Income,0.547,0.845,0.1880992135456825,10
2861,Income,0.528,0.865,0.2757313264713998,2
2862,Income,0.525,0.863,0.2587181831266502,2
2863,Income,0.563,0.871,0.5426016706981712,4
2864,Income,0.515,0.861,0.1871593924741238,10
2865,Income,0.559,0.864,0.44827863844706395,4
2866,Income,0.562,0.862,0.5584954506172799,4
2867,Income,0.534,0.860,0.4354473590133591,4
2868,Income,0.521,0.869,0.3382877941018857,2
2869,Income,0.562,0.865,0.423655726813754,4
2870,Income,0.526,0.888,0.39393189119771876,4
2871,Income,0.527,0.866,0.3106288069916454,2
2872,Income,0.550,0.847,0.23172660420360877,2
2873,Income,0.528,0.861,0.5790067084775666,4
2874,Income,0.564,0.871,0.5363362343648221,4
2875,Income,0.562,0.859,0.43073552619331834,4
2876,Income,0.557,0.855,0.43144791813389377,4
2877,Income,0.527,0.868,0.29038490913109416,2
2878,Income,0.521,0.855,0.17457858186671427,10
2879,Income,0.531,0.856,0.3665656205143252,2
2880,Income,0.521,0.861,0.2055589890825063,10
2881,Income,0.562,0.854,0.6893823290445444,4
2882,Income,0.562,0.881,0.4978316716251919,4
2883,Income,0.530,0.860,0.4332945646665753,4
2884,Income,0.556,0.851,0.32000659014528227,2
2885,Income,0.558,0.840,0.172234110087301,10
2886,Income,0.561,0.855,0.6501701532801086,4
2887,Income,0.563,0.853,0.5727317087731019,4
2888,Income,0.527,0.883,0.40090197086452406,4
2889,Income,0.558,0.845,0.2257801540721,2
2890,Income,0.524,0.865,0.25374824539218604,2
2891,Income,0.556,0.820,0.11495916119193128,3
2892,Income,0.528,0.869,0.6257384543313758,4
2893,Income,0.519,0.773,0.22529380482656824,2
2894,Income,0.526,0.877,0.47923604159467414,4
2895,Income,0.547,0.852,0.20153992299648288,10
2896,Income,0.555,0.886,0.41957121083572985,4
2897,Income,0.520,0.883,0.3931907610973594,4
2898,Income,0.564,0.863,0.34681633039854437,2
2899,Income,0.556,0.854,0.3287133686241933,2
2900,Income,0.521,0.761,0.035388900806747794,3
2901,Income,0.520,0.865,0.3115344402087929,2
2902,Income,0.564,0.859,0.2971811897917858,2
2903,Income,0.563,0.854,0.7082459508239065,4
2904,Income,0.524,0.863,0.2528745035841572,2
2905,Income,0.515,0.862,0.22814267727987983,2
2906,Income,0.526,0.877,0.42320532796387444,4
2907,Income,0.556,0.858,0.3394127400053615,2
2908,Income,0.557,0.882,0.410634985974733,4
2909,Income,0.563,0.877,0.5352180883759133,4
2910,Income,0.561,0.855,0.6809888466905607,4
2911,Income,0.526,0.867,0.37075215832406594,4
2912,Income,0.562,0.865,0.42379628725008706,4
2913,Income,0.563,0.863,0.6073002811993655,4
2914,Income,0.564,0.861,0.5919671309817444,4
2915,Income,0.564,0.863,0.6106875422883381,4
2916,Income,0.564,0.856,0.6165457696941093,4
2917,Income,0.523,0.853,0.23569927845266486,2
2918,Income,0.522,0.833,0.11550202755862153,3
2919,Income,0.563,0.861,0.6418609694176807,4
2920,Income,0.562,0.885,0.4689033129607457,4
2921,Income,0.558,0.844,0.22294538194889246,2
2922,Income,0.514,0.811,0.11235968146041483,3
2923,Income,0.522,0.866,0.3127300144384801,2
2924,Income,0.562,0.859,0.37664922006518764,4
2925,Income,0.553,0.852,0.3738855833256397,4
2926,Income,0.553,0.862,0.37698112302281017,4
2927,Income,0.526,0.852,0.25563451215883226,2
2928,Income,0.519,0.861,0.1702209886891984,10
2929,Income,0.562,0.872,0.4669373548790037,4
2930,Income,0.553,0.858,0.6095796745201872,4
2931,Income,0.527,0.869,0.3609938279454763,2
2932,Income,0.526,0.849,0.20884710809714407,10
2933,Income,0.527,0.864,0.2700228298811052,2
2934,Income,0.561,0.858,0.4451859245743814,4
2935,Income,0.523,0.827,0.12303293723823176,3
2936,Income,0.563,0.883,0.3927254501041328,4
2937,Income,0.513,0.857,0.17966615482335185,10
2938,Income,0.553,0.863,0.4582232897722404,4
2939,Income,0.561,0.858,0.4389205429956156,4
2940,Income,0.518,0.827,0.20624472299904703,10
2941,Income,0.549,0.843,0.2414028673461427,2
2942,Income,0.562,0.859,0.4398543388087912,4
2943,Income,0.520,0.818,0.15128872220170628,10
2944,Income,0.562,0.865,0.4695073393136373,4
2945,Income,0.564,0.869,0.4735392580069244,4
2946,Income,0.557,0.857,0.2993109162744371,2
2947,Income,0.518,0.840,0.41859055844679505,4
2948,Income,0.522,0.855,0.1644761738064148,10
2949,Income,0.563,0.881,0.38661848841353896,4
2950,Income,0.516,0.861,0.21586284510821935,2
2951,Income,0.564,0.872,0.47338301651641485,4
2952,Income,0.521,0.855,0.1868757793062316,10
2953,Income,0.521,0.855,0.14247974836042374,10
2954,Income,0.556,0.866,0.3842777349078014,4
2955,Income,0.516,0.853,0.22266880968543545,2
2956,Income,0.563,0.864,0.3759406183210253,4
2957,Income,0.515,0.858,0.20656777943078009,10
2958,Income,0.521,0.852,0.24266650529494782,2
2959,Income,0.528,0.866,0.3001586302166156,2
2960,Income,0.515,0.855,0.14436030697309202,10
2961,Income,0.564,0.859,0.3620335309262493,2
2962,Income,0.563,0.861,0.6616300670864648,4
2963,Income,0.562,0.862,0.27549142256302084,2
2964,Income,0.562,0.872,0.47764534350901644,4
2965,Income,0.560,0.855,0.3502076004556085,2
2966,Income,0.526,0.888,0.3997962180195876,4
2967,Income,0.514,0.844,0.2450585570540211,2
2968,Income,0.563,0.864,0.6416144415985499,4
2969,Income,0.521,0.866,0.44033782980223674,4
2970,Income,0.563,0.871,0.5137027648488675,4
2971,Income,0.555,0.885,0.4110323054439306,4
2972,Income,0.558,0.847,0.2056997754662674,10
2973,Income,0.529,0.872,0.28663721673155435,2
2974,Income,0.527,0.868,0.27319553054293,2
2975,Income,0.564,0.854,0.6535092491344542,4
2976,Income,0.561,0.873,0.7497806618629037,4
2977,Income,0.521,0.864,0.2105126649320442,10
2978,Income,0.561,0.854,0.6725317488888372,4
2979,Income,0.560,0.888,0.4364994340954403,4
2980,Income,0.564,0.855,0.3710786252823161,4
2981,Income,0.561,0.881,0.385671805891181,4
2982,Income,0.520,0.889,0.41058388499448406,4
2983,Income,0.562,0.886,0.4086141146062827,4
2984,Income,0.555,0.861,0.29256393087846333,2
2985,Income,0.614,0.866,0.6706883854856115,4
2986,Income,0.563,0.860,0.3534173160158841,2
2987,Income,0.556,0.856,0.3619539108880477,2
2988,Income,0.563,0.860,0.3779426248058974,4
2989,Income,0.564,0.854,0.5687041359872178,4
2990,Income,0.526,0.888,0.39005550311681486,4
2991,Income,0.564,0.869,0.5436118340740062,4
2992,Income,0.553,0.852,0.36892124903776513,2
